fecha;sol;tmin;tmax;prec
27/03/2020;9,1;11;21;0
28/03/2020;8,3;10;21;0
29/03/2020;8,3;10;20;7,5
30/03/2020;7,5;10;20;8
31/03/2020;6,9;11;19;10,5
01/04/2020;7,5;10;19;3
02/04/2020;8,2;10;19;2,5
03/04/2020;8;10;20;0
04/04/2020;6,9;11;21;0,5
05/04/2020;7,2;12;22;1
06/04/2020;6,6;13;23;1
07/04/2020;5,5;14;23;0,5
08/04/2020;5,6;14;23;0
09/04/2020;7;14;24;0
10/04/2020;7,4;14;24;0
11/04/2020;7;14;24;0
12/04/2020;8,4;13;24;0
13/04/2020;7,7;13;23;2
14/04/2020;7;13;23;9,5
15/04/2020;6,7;13;22;9,5
16/04/2020;7,5;13;23;7,5
17/04/2020;8,2;14;23;1
18/04/2020;8;13;23;1
19/04/2020;8,5;13;23;3
20/04/2020;8,9;12;23;2,5
21/04/2020;9;12;23;2,5
22/04/2020;8,5;12;23;0,5
23/04/2020;8,3;13;23;0,5
24/04/2020;7,4;13;24;0,5
25/04/2020;6,1;14;23;0,5
26/04/2020;5,8;14;22;7
27/04/2020;6,6;13;22;7
28/04/2020;7,5;13;23;7
29/04/2020;9,6;13;24;0
30/04/2020;11,2;13;26;0
01/05/2020;11,7;14;29;0
02/05/2020;11,4;16;30;0
03/05/2020;12,1;16;31;0
04/05/2020;12;16;31;0
05/05/2020;11,4;17;31;0
06/05/2020;11,5;17;29;0
07/05/2020;10,9;16;28;0
08/05/2020;10,1;15;27;1,5
09/05/2020;9,2;15;26;2
10/05/2020;8,3;15;23;3,5
11/05/2020;6,8;14;22;7
12/05/2020;5,3;14;21;9,5
13/05/2020;5,9;13;21;13,5
14/05/2020;6,4;13;22;9,5
15/05/2020;6,6;13;23;7
16/05/2020;7,5;14;25;1,5
17/05/2020;10,1;15;28;0
18/05/2020;10,8;16;30;0
19/05/2020;11,5;16;32;0
20/05/2020;13;17;34;0
21/05/2020;13,5;18;35;0
22/05/2020;13,4;19;36;0
23/05/2020;13,5;20;37;0
24/05/2020;13,5;19;36;0
25/05/2020;13,5;20;36;0
26/05/2020;13,6;19;35;0
27/05/2020;13,6;19;35;0
28/05/2020;13,4;19;35;0
29/05/2020;11,8;19;33;0
30/05/2020;11,7;18;32;0
31/05/2020;11,3;18;31;0
01/06/2020;11;18;30;0
02/06/2020;9,6;18;28;0
03/06/2020;10,8;18;29;0,5
04/06/2020;10,4;18;29;0,5
05/06/2020;10,7;18;29;0,5
06/06/2020;11,1;18;28;0
07/06/2020;12,6;17;29;0
08/06/2020;13;16;29;0
09/06/2020;13,1;16;28;0
10/06/2020;12,3;16;28;0
11/06/2020;12,1;16;28;0
12/06/2020;12,1;16;28;0
13/06/2020;13,4;18;33;0
14/06/2020;14;19;33;0
15/06/2020;14,2;18;31;0
16/06/2020;14,1;17;33;0
17/06/2020;14,1;18;33;0
18/06/2020;14,1;18;34;0
19/06/2020;13,9;17;36;0
20/06/2020;13,9;18;33;0
21/06/2020;14,1;18;34;0
22/06/2020;14;19;34;0
23/06/2020;13,7;16;34;0
24/06/2020;14;20;35;0
25/06/2020;13,9;17;37;0
26/06/2020;13,6;21;35;0
27/06/2020;13,9;20;35;0
28/06/2020;14;20;35;0
29/06/2020;13,9;20;35;0
30/06/2020;13,9;20;34;0
01/07/2020;14;20;34;0
02/07/2020;14;20;35;0
03/07/2020;14,2;20;35;0
04/07/2020;14,2;20;35;0
05/07/2020;14;20;35;0
06/07/2020;14,1;20;36;0
07/07/2020;14,1;20;34;0
08/07/2020;14;21;36;0
09/07/2020;14,2;21;36;0
10/07/2020;14,1;20;36;0
11/07/2020;13,9;20;36;0
12/07/2020;13,9;21;36;0
13/07/2020;13,8;20;36;0
14/07/2020;13,7;18;36;0
15/07/2020;13,8;22;37;0
16/07/2020;14;21;37;0
17/07/2020;13,9;21;37;0
18/07/2020;14;22;37;0
19/07/2020;14,1;24;37;0
20/07/2020;14,2;21;36;0
21/07/2020;14,3;21;36;0
22/07/2020;14,2;21;36;0
23/07/2020;14,3;20;36;0
24/07/2020;14,2;21;36;0
25/07/2020;14;19;36;0
26/07/2020;13,8;21;36;0
27/07/2020;13,8;21;35;0
28/07/2020;13,7;21;36;0
29/07/2020;13,6;21;36;0
30/07/2020;13,5;21;36;0
31/07/2020;13,5;20;36;0
01/08/2020;13,6;21;37;0
02/08/2020;13,7;21;37;0
03/08/2020;13,7;21;35;0
04/08/2020;13,9;23;38;0
05/08/2020;13,8;21;38;0
06/08/2020;13,6;22;38;0
07/08/2020;13,3;22;38;0
08/08/2020;13,2;22;38;0
09/08/2020;13,1;22;37;0
10/08/2020;13,2;22;38;0
11/08/2020;13,5;22;37;0
12/08/2020;13,6;22;37;0
13/08/2020;13,5;21;36;0
14/08/2020;13,5;21;36;0
15/08/2020;13,3;20;36;0
16/08/2020;13,3;21;36;0
17/08/2020;13;21;37;0
18/08/2020;13;22;37;0
19/08/2020;13;22;37;0
20/08/2020;13,1;20;37;0
21/08/2020;13,1;22;37;0
22/08/2020;13,1;22;37;0
23/08/2020;13,2;21;37;0
24/08/2020;13,1;24;37;0
25/08/2020;13,1;21;37;0
26/08/2020;13,1;21;36;0
27/08/2020;12,9;21;36;0
28/08/2020;11,1;21;36;0
29/08/2020;10,5;21;36;8,5
30/08/2020;10,1;22;35;0
31/08/2020;12;20;35;11,3
01/09/2020;12;21;32;0
02/09/2020;11,9;20;35;0
03/09/2020;11,9;20;34;0
04/09/2020;11,9;20;34;0
05/09/2020;11,8;20;31;0
06/09/2020;11,4;20;35;0
07/09/2020;11,3;20;34;0
08/09/2020;11,7;20;37;0
09/09/2020;11,9;19;33;0
10/09/2020;12,2;19;33;0,1
11/09/2020;12,3;16;34;0,1
12/09/2020;12,1;19;33;0,2
13/09/2020;11,9;19;36;0
14/09/2020;11,4;19;33;0
15/09/2020;11;19;30;0
16/09/2020;10,8;18;31;0
17/09/2020;11;18;31;0
18/09/2020;10,5;17;31;0
19/09/2020;10,4;18;31;0
20/09/2020;10,4;18;31;0
21/09/2020;10,2;18;31;0
22/09/2020;10,6;18;32;0
23/09/2020;10,7;18;30;0
24/09/2020;10,9;18;31;0
25/09/2020;10;20;31;0
26/09/2020;9,8;18;33;10
27/09/2020;9;18;30;3,1
28/09/2020;9,3;18;30;0
29/09/2020;9,5;19;30;0
30/09/2020;10,5;18;32;0
01/10/2020;10,8;17;31;0
02/10/2020;11,1;17;31;0
03/10/2020;11,2;17;31;0
04/10/2020;11,3;17;32;0
05/10/2020;11,2;18;34;0
06/10/2020;11,3;15;30;3,5
07/10/2020;11,3;15;30;1,6
08/10/2020;10,9;17;30;0,3
09/10/2020;10,1;17;30;0
10/10/2020;9,6;17;29;4,5
11/10/2020;8,8;16;25;2,4
12/10/2020;8,1;16;28;0
13/10/2020;8,4;16;28;2,1
14/10/2020;9,1;15;27;0,6
15/10/2020;9,4;15;27;1,3
16/10/2020;8,1;15;27;1,3
17/10/2020;7,4;15;26;24,6
18/10/2020;7,2;15;26;0,4
19/10/2020;6,7;15;26;0,3
20/10/2020;5,8;15;25;0,2
21/10/2020;6,8;15;25;0
22/10/2020;6,9;16;25;0,3
23/10/2020;6,7;15;25;3,9
24/10/2020;5,8;15;25;0,2
25/10/2020;7,4;14;25;0,1
26/10/2020;8,6;14;25;3,9
27/10/2020;9,4;14;25;0,1
28/10/2020;9,2;12;23;5,4
29/10/2020;9,6;13;24;0
30/10/2020;9,4;13;24;23,1
31/10/2020;8,1;13;24;22,3
01/11/2020;6,7;13;23;0
02/11/2020;5,3;13;23;0
03/11/2020;5,7;13;22;0
04/11/2020;5,7;13;22;1,1
05/11/2020;6,1;13;21;0
06/11/2020;6,2;12;21;0,4
07/11/2020;7,8;11;21;1,2
08/11/2020;7,6;11;21;0,4
09/11/2020;7,1;11;21;0,1
10/11/2020;8,1;10;21;0,7
11/11/2020;8,7;10;21;0
12/11/2020;8,6;11;22;0
13/11/2020;8,6;11;22;0,4
14/11/2020;8,9;10;21;0,2
15/11/2020;8,5;10;21;0
16/11/2020;8,7;10;19;1
17/11/2020;8,8;10;20;0
18/11/2020;7,5;9;19;0,1
19/11/2020;6;9;20;0
20/11/2020;4,9;9;22;0
21/11/2020;3,6;10;19;4,3
22/11/2020;3,3;9;19;23,1
23/11/2020;3,7;7;19;0,1
24/11/2020;3,8;8;19;0,3
25/11/2020;4,5;8;18;6
26/11/2020;4,9;9;18;4,3
27/11/2020;5,2;9;18;9,2
28/11/2020;6,1;8;18;0,3
29/11/2020;7,2;8;17;0,2
30/11/2020;8;7;17;0
01/12/2020;8,4;4;17;0
02/12/2020;8,2;7;18;0
03/12/2020;8,7;7;17;0,3
04/12/2020;8,9;6;18;5,1
05/12/2020;8,7;7;18;0,3
06/12/2020;8,3;7;18;0
07/12/2020;7,9;8;20;0,3
08/12/2020;7,3;8;19;0
09/12/2020;6,9;8;18;0,1
10/12/2020;6,2;8;18;0
11/12/2020;5,4;8;18;0
12/12/2020;3,5;8;18;6
13/12/2020;3,5;8;17;6,8
14/12/2020;2,4;8;17;0
15/12/2020;2;8;16;0
16/12/2020;2,5;6;17;0,1
17/12/2020;3,9;7;17;10
18/12/2020;3,2;7;15;0
19/12/2020;4,6;8;17;0,2
20/12/2020;6,5;8;17;22,3
21/12/2020;8;7;18;3,9
22/12/2020;8,5;7;18;10,1
23/12/2020;8,5;7;18;14
24/12/2020;8,6;7;18;0
25/12/2020;8;7;20;0,2
26/12/2020;7,2;7;19;0,8
27/12/2020;7;7;14;0
28/12/2020;7,8;7;17;0,7
29/12/2020;6,5;6;17;0
30/12/2020;7;7;17;1,6
31/12/2020;6,9;7;17;0,2
01/01/2021;6,4;8;16;0
02/01/2021;5,9;7;18;0,7
03/01/2021;6,2;7;14;0,7
04/01/2021;5,3;7;17;0,2
05/01/2021;5,6;7;19;0,1
06/01/2021;6,3;6;17;0,3
07/01/2021;6,8;6;17;0,1
08/01/2021;6,8;6;13;0,5
09/01/2021;7,7;6;16;0,6
10/01/2021;7,2;5;16;0
11/01/2021;6,9;6;17;0,2
12/01/2021;6,7;6;16;2
13/01/2021;6,6;6;16;0,3
14/01/2021;6,4;6;16;0,1
15/01/2021;6;6;16;0,3
16/01/2021;5,4;6;19;2
17/01/2021;4,5;6;16;1,8
18/01/2021;4;7;16;1,6
19/01/2021;3,6;6;16;0
20/01/2021;4,3;6;16;0
21/01/2021;4,9;6;15;0,7
22/01/2021;5,1;6;16;0
23/01/2021;6;9;16;1,6
24/01/2021;6,2;6;16;0
25/01/2021;6,2;8;16;0
26/01/2021;6,7;3;17;0
27/01/2021;7,1;6;17;0
28/01/2021;7,8;9;17;0
29/01/2021;7,7;6;17;0,3
30/01/2021;8,3;6;17;0
31/01/2021;8,5;6;17;0,1
01/02/2021;8,5;6;17;0,2
02/02/2021;8,2;5;17;0,1
03/02/2021;8,8;7;20;0,1
04/02/2021;8,6;3;17;0,3
05/02/2021;8,5;6;17;0
06/02/2021;8,5;6;18;0
07/02/2021;8,7;6;17;0
08/02/2021;7,8;6;17;0
09/02/2021;7,2;5;17;0
10/02/2021;5,4;7;17;0,6
11/02/2021;3,2;7;17;0,3
12/02/2021;2,7;6;17;0,6
13/02/2021;3;7;17;0,3
14/02/2021;3,2;7;16;0
15/02/2021;4,6;7;18;0,4
16/02/2021;5,9;7;18;0,6
17/02/2021;5,8;7;18;0,4
18/02/2021;6,7;7;18;0,3
19/02/2021;7,2;8;19;0,4
20/02/2021;8,1;8;19;0,2
21/02/2021;8,8;8;19;0,8
22/02/2021;9,7;7;20;0,2
23/02/2021;9,5;8;20;0,2
24/02/2021;9;8;20;0,1
25/02/2021;8,1;11;20;0,7
26/02/2021;7,8;8;19;0
27/02/2021;6,8;8;19;0
28/02/2021;6,1;8;19;0
01/03/2021;5,4;8;16;0,2
02/03/2021;4,2;8;18;0
03/03/2021;3,3;6;19;1
04/03/2021;2,4;9;20;1,9
05/03/2021;3,9;9;21;0,6
06/03/2021;4,5;9;20;0,6
07/03/2021;6,2;9;20;0,2
08/03/2021;8,2;9;21;0,6
09/03/2021;8,9;9;21;0,1
10/03/2021;9,1;9;22;0,2
11/03/2021;9,2;9;24;0,1
12/03/2021;8,4;9;18;0,7
13/03/2021;8,1;8;21;0,9
14/03/2021;8;8;23;0,7
15/03/2021;6,4;8;20;0,9
16/03/2021;7;9;21;0,1
17/03/2021;6,9;9;22;0,3
18/03/2021;6,5;9;21;0,6
19/03/2021;5,7;9;21;0,2
20/03/2021;6,7;9;20;0,1
21/03/2021;5,1;9;23;0,1
22/03/2021;5,4;9;20;0,4
23/03/2021;4,5;9;20;0,4
24/03/2021;4,8;9;20;0
25/03/2021;6,1;10;21;0,4
26/03/2021;8;10;21;0,8
27/03/2021;8,2;10;22;0,1
28/03/2021;8,7;10;22;0,6
29/03/2021;8,6;12;22;0,3
30/03/2021;7,7;11;23;0,9
31/03/2021;6,6;11;23;0,1
01/04/2021;5,8;11;22;0,1
02/04/2021;5,3;11;22;0
03/04/2021;5,6;11;22;0,1
04/04/2021;5,9;11;22;0,2
05/04/2021;6,4;11;22;0
06/04/2021;8,3;11;23;0,1
07/04/2021;8,2;10;23;0,4
08/04/2021;8,5;11;23;0,8
09/04/2021;8,1;11;24;0,4
10/04/2021;7;12;23;0,8
11/04/2021;6,9;11;23;0
12/04/2021;7,2;12;24;0,1
13/04/2021;7,4;12;24;0,8
14/04/2021;7,3;14;24;0
15/04/2021;8,5;12;25;0,8
16/04/2021;8,1;13;25;0,8
17/04/2021;7,8;13;25;0,3
18/04/2021;7,3;13;25;1,7
19/04/2021;5,3;13;23;0,3
20/04/2021;4,8;12;27;0,6
21/04/2021;4,3;13;24;1,3
22/04/2021;4,6;13;24;0
23/04/2021;4,9;13;24;0,5
24/04/2021;6,7;13;24;0,1
25/04/2021;6,3;13;25;0,3
26/04/2021;6,5;13;25;1,1
27/04/2021;6;16;24;0
28/04/2021;6;13;25;0
29/04/2021;7,7;12;25;0
30/04/2021;9,3;12;22;0
01/05/2021;10,6;13;26;0
02/05/2021;11,2;13;27;0
03/05/2021;11,6;13;27;0
04/05/2021;10,9;14;27;0
05/05/2021;10,6;14;27;0,3
06/05/2021;9,7;14;27;0,2
07/05/2021;9,7;14;28;0
08/05/2021;9,6;14;31;1,8
09/05/2021;9,6;15;29;0,2
10/05/2021;8,9;15;28;1
11/05/2021;9,1;15;29;0
12/05/2021;10;15;29;0,8
13/05/2021;11,2;15;29;0
14/05/2021;12,1;15;31;0
15/05/2021;12,5;15;30;0
16/05/2021;12,6;15;30;0
17/05/2021;12,4;15;29;0
18/05/2021;12;15;29;0
19/05/2021;11;15;29;0,1
20/05/2021;11,7;15;29;0
21/05/2021;12,3;15;29;0
22/05/2021;12,3;15;30;0
23/05/2021;12,4;16;33;0
24/05/2021;12,6;16;30;0
25/05/2021;12,2;16;30;0
26/05/2021;11,2;16;30;0
27/05/2021;11,9;16;30;0
28/05/2021;12,1;16;30;0
29/05/2021;12,7;17;31;0
30/05/2021;13,1;13;31;0
31/05/2021;13,4;16;31;0
01/06/2021;13,6;17;32;0,3
02/06/2021;13,8;17;32;0
03/06/2021;13,8;16;32;0
04/06/2021;13,3;17;33;0
05/06/2021;13,2;17;31;0
06/06/2021;12,4;17;31;0
07/06/2021;11,7;17;31;0
08/06/2021;11,7;17;30;0
09/06/2021;11,4;15;30;0
10/06/2021;12,1;17;31;0
11/06/2021;12,7;16;31;0
12/06/2021;13,1;17;32;0
13/06/2021;13,6;18;33;0
14/06/2021;14,1;21;30;0
15/06/2021;14,3;18;33;0
16/06/2021;14,3;20;33;0
17/06/2021;14,2;18;33;0
18/06/2021;14,3;18;34;0
19/06/2021;14;18;34;0
20/06/2021;14;19;33;0
21/06/2021;14,2;19;34;0
22/06/2021;14,1;20;37;0
23/06/2021;13,9;19;34;0
24/06/2021;14,1;20;35;0
25/06/2021;14;19;35;0
26/06/2021;13,9;18;35;0
27/06/2021;14;20;35;0
28/06/2021;14,2;20;35;0
29/06/2021;14;20;35;0
30/06/2021;14,1;20;34;0
01/07/2021;14,1;20;34;0
02/07/2021;14,2;20;34;0
03/07/2021;14,4;20;34;0
04/07/2021;14,3;19;35;0
05/07/2021;14,1;20;38;0
06/07/2021;14,2;20;36;0
07/07/2021;14,2;20;36;0
08/07/2021;14,1;20;36;0
09/07/2021;14,3;20;36;0
10/07/2021;14,3;20;35;0
11/07/2021;14,1;20;36;0
12/07/2021;14;20;36;0
13/07/2021;14;20;36;0
14/07/2021;13,9;23;36;0
15/07/2021;14;21;36;0
16/07/2021;14,1;18;37;0
17/07/2021;14,1;21;37;0
18/07/2021;14,1;21;37;0
19/07/2021;14,1;21;34;0
20/07/2021;14,2;21;36;0
21/07/2021;14,3;21;36;0
22/07/2021;14,3;21;36;0
23/07/2021;14,3;21;36;0
24/07/2021;14,2;21;36;0
25/07/2021;14;21;36;0
26/07/2021;13,9;21;34;0
27/07/2021;13,9;19;36;0
28/07/2021;13,8;21;36;0
29/07/2021;13,8;20;37;0
30/07/2021;13,6;20;36;0
31/07/2021;13,7;20;36;0
01/08/2021;13,7;21;37;0
02/08/2021;13,7;21;39;0
03/08/2021;13,8;21;37;0
04/08/2021;13,9;24;38;0,1
05/08/2021;13,9;21;38;0
06/08/2021;13,7;22;38;0
07/08/2021;13,5;22;38;0
08/08/2021;13,3;22;38;0
09/08/2021;13,2;22;38;0
10/08/2021;13,3;22;37;0
11/08/2021;13,5;25;37;0
12/08/2021;13,6;22;37;0
13/08/2021;13,6;18;37;0
14/08/2021;13,5;21;33;0
15/08/2021;13,4;21;36;0
16/08/2021;13,3;21;36;0
17/08/2021;13,2;21;37;0
18/08/2021;13,1;22;40;0
19/08/2021;13,2;22;37;0
20/08/2021;13,1;22;37;0
21/08/2021;13,1;22;37;0
22/08/2021;13,2;22;37;0
23/08/2021;13,2;21;37;0
24/08/2021;13,2;18;36;0
25/08/2021;13,2;21;40;0
26/08/2021;13,1;21;37;0
27/08/2021;12,9;21;36;0
28/08/2021;11,3;21;36;0
29/08/2021;10,5;24;36;0
30/08/2021;10,3;21;35;0
31/08/2021;12,2;20;35;0
01/09/2021;12,2;20;34;0
02/09/2021;12,1;20;35;0
03/09/2021;12,1;20;35;0
04/09/2021;12,2;20;37;0
05/09/2021;12;20;34;0
06/09/2021;11,5;20;34;0
07/09/2021;11,4;20;34;0
08/09/2021;11,9;20;34;0
09/09/2021;12;19;33;0
10/09/2021;12,3;22;33;0
11/09/2021;12,4;18;34;0
12/09/2021;12,2;19;33;0,1
13/09/2021;12,1;19;33;0
14/09/2021;11,5;19;33;0
15/09/2021;11,1;19;32;0,1
16/09/2021;11;18;31;0
17/09/2021;11,2;18;31;0
18/09/2021;10,7;18;31;0
19/09/2021;10,6;18;30;0
20/09/2021;10,6;18;31;0
21/09/2021;10,4;18;31;0
22/09/2021;10,8;18;32;0
23/09/2021;10,8;18;31;0
24/09/2021;11;18;31;0
25/09/2021;10,2;18;31;0
26/09/2021;9,8;18;31;0
27/09/2021;9,2;18;30;9,8
28/09/2021;9,3;18;30;6,8
29/09/2021;9,7;18;31;3,9
30/09/2021;10,7;15;31;0
01/10/2021;11;17;31;0
02/10/2021;11,2;17;32;2,4
03/10/2021;11,3;17;31;0
04/10/2021;11,4;17;32;5,8
05/10/2021;11,3;14;31;0
06/10/2021;11,3;15;31;0
07/10/2021;11,4;16;30;1,2
08/10/2021;11;17;29;0
09/10/2021;10,2;17;30;0
10/10/2021;9,8;17;30;0,1
11/10/2021;9;16;29;0
12/10/2021;8,1;16;29;3,3
13/10/2021;8,4;19;28;0,2
14/10/2021;9,3;15;27;0,6
15/10/2021;9,6;15;27;9,8
16/10/2021;8,3;15;27;1,7
17/10/2021;7,4;15;26;7,3
18/10/2021;7,2;15;23;0,2
19/10/2021;6,7;15;26;0,4
20/10/2021;5,5;15;24;0,1
21/10/2021;6,5;15;25;3,9
22/10/2021;6,9;15;28;15,4
23/10/2021;6,7;16;26;0,1
24/10/2021;5,5;15;25;5,8
25/10/2021;7,4;14;24;4,3
26/10/2021;8,6;14;28;5,7
27/10/2021;9,5;14;25;0
28/10/2021;9,4;10;24;5,5
29/10/2021;9,7;13;25;0
30/10/2021;9,6;13;24;0
31/10/2021;8,4;13;24;26,9
01/11/2021;6,7;13;20;1
02/11/2021;4,9;14;20;0
03/11/2021;5,3;13;22;0,4
04/11/2021;5,7;14;22;0,5
05/11/2021;6,1;12;24;0
06/11/2021;6,2;12;21;0,1
07/11/2021;8;11;21;0
08/11/2021;7,6;11;22;0,7
09/11/2021;7,1;11;21;0
10/11/2021;8,3;10;24;0,2
11/11/2021;8,9;11;21;0
12/11/2021;8,7;14;22;0,2
13/11/2021;8,8;11;22;0,5
14/11/2021;9,1;10;21;0,2
15/11/2021;8,6;10;18;4,3
16/11/2021;8,8;13;20;1,3
17/11/2021;9;9;20;4,3
18/11/2021;7,5;9;19;0,6
19/11/2021;6;6;19;5,5
20/11/2021;4,6;11;19;2,3
21/11/2021;2,9;10;19;0,1
22/11/2021;2,9;11;19;3,7
23/11/2021;3;9;19;20,7
24/11/2021;3,1;9;18;0
25/11/2021;4,2;9;18;0
26/11/2021;4,6;9;18;1,6
27/11/2021;4,9;10;18;0,2
28/11/2021;6,1;8;18;0,7
29/11/2021;7,4;7;17;0,1
30/11/2021;8,2;7;17;0
01/12/2021;8,5;7;20;0,1
02/12/2021;8,4;4;20;0,1
03/12/2021;8,8;7;15;0
04/12/2021;9;7;18;0
05/12/2021;8,9;7;18;0
06/12/2021;8,4;7;18;0
07/12/2021;8,1;8;19;0
08/12/2021;7,5;8;19;0
09/12/2021;6,9;7;18;0
10/12/2021;6,2;8;18;0
11/12/2021;5,4;8;21;0,1
12/12/2021;3,1;10;18;0
13/12/2021;3,2;8;17;4,3
14/12/2021;1,6;8;17;19,7
15/12/2021;1,2;8;18;13,2
16/12/2021;1,7;8;17;8,5
17/12/2021;3,6;7;17;14
18/12/2021;2,5;7;16;13,2
19/12/2021;4,6;7;17;0,7
20/12/2021;6,8;8;19;14
21/12/2021;8,2;7;18;0,2
22/12/2021;8,6;7;18;8,2
23/12/2021;8,6;7;18;14,5
24/12/2021;8,8;10;18;33,9
25/12/2021;8,2;9;18;33,9
26/12/2021;7,4;7;18;0
27/12/2021;7,2;7;17;0,5
28/12/2021;8;7;17;5,6
29/12/2021;6,5;7;17;1,1
30/12/2021;7,2;7;17;0,1
31/12/2021;6,9;7;18;0
